11111,0.08078226303957275
11112,0.7539669277793578
11113,0.45825755920442524
11114,0.290854105352463
11121,0.3136121622651413
11122,1.3294541728784968
11123,1.7635069309732916
11124,1.803098009622354
11131,0.8021089091602435
11132,1.6675835140793664
11133,1.669804507384982
11134,0.5288341570345718
11141,0.485
11142,1.7649398515190788
11143,1.0079498572114485
11144,3.191045571774968
11151,0.47780684754232433
11152,0.9260830550089585
11153,0.6870007760570471
11154,1.4303454555734252
11161,0.9853309378105435
11162,0.35388414429083537
11163,0.9091883216986776
11164,1.2027018071891122
11211,0.9080987064385035
11212,0.469612646116231
11213,0.7571992561263615
11214,1.016303118749385
11221,2.2627616536041475
11222,1.4707386270155198
11223,1.5721622400245716
11224,1.8408531353324944
11231,1.078555690555786
11232,1.0509769121516828
11233,1.9011874956660926
11234,1.8352678439769705
11241,-0.11499999999999988
11242,-0.11259568325066116
11243,-0.2743537821925095
11244,2.1706460956945537
11251,1.1076250260825653
11252,-0.395687264844779
11253,1.7107715394505794
11254,1.200370117823101
11261,2.317991305376974
11262,1.1811544833538652
11263,1.3643736334132293
11264,2.029414898100339
11311,0.8590421538875661
11312,0.937838938943593
11313,0.6594578487035124
11314,1.332827852808492
11321,0.2615709150099501
11322,0.8794191379237157
11323,1.18709044762335
11324,1.5871167328801423
11331,0.37938176714027827
11332,1.6563056122964201
11333,-0.0342297235022353
11334,1.6489658682304649
11341,0.185
11342,0.2827265
11343,0.30007960465279837
11344,0.5
11351,0.35857669621031174
11352,1.254496487764408
11353,0.9782140516963902
11354,0.5
11361,0.5730795334735211
11362,1.5166462234917677
11363,1.054922716528279
11364,0.5
12111,0.028193610014971282
12112,-0.035429968166116876
12113,-1.3824738464316952
12114,0.31236909921470574
12121,1.3719914916285436
12122,1.339678655010593
12123,1.8010628761352283
12124,-0.008298022518973047
12131,0.9066869132837465
12132,1.273119683872039
12133,0.6069844594611425
12134,1.1029404336664836
12141,1.261253516409072
12142,3.042661998424327
12143,2.590119563375695
12144,2.113176851685484
12151,1.59875449140969
12152,0.026529507981242206
12153,1.6698626515203303
12154,1.7564873228585003
12161,0.906207154947082
12162,0.6605357243920014
12163,0.5185364115949187
12164,0.705046701539726
12211,0.4195532502651544
12212,1.7349089588355333
12213,-0.023339601223210438
12214,-0.8047117675181994
12221,0.8220004993082233
12222,1.114497612022391
12223,0.988551706031216
12224,0.7701686876085743
12231,0.8368300350659433
12232,1.283670239485514
12233,0.18028659033570182
12234,1.1671453949028896
12241,4.0422511948996
12242,3.470838095604972
12243,2.4181722315351304
12244,2.413224859680294
12251,0.8060425127075211
12252,1.132187107199754
12253,1.2112307211910693
12254,0.9706940611431119
12261,1.3702087648761592
12262,1.7529121128040173
12263,1.3547893238114181
12264,1.1149402444381011
12311,-0.2340969241088542
12312,-0.08725238155677345
12313,-0.8845552926563913
12314,0.17990510813704358
12321,1.0718918252930831
12322,0.11970079585398505
12323,2.039113465098221
12324,1.0710779564530424
12331,1.1597104403786789
12332,0.9970501917111296
12333,1.6355159227096376
12334,1.4140755619706586
12341,0.25144999999999995
12342,0.10254290343515474
12343,0.86195
12344,1.4675781249702786
12351,2.6437825183533143
12352,1.821770803795339
12353,1.7391051676115024
12354,2.131717450303428
12361,1.0020281279704
12362,1.2572596734723047
12363,1.309901500506228
12364,1.1639709292655829
13111,-0.18913885609034517
13112,0.454168224995921
13113,-0.09721330562035327
13114,-0.1566942375250432
13121,2.4356378125429585
13122,2.3746632034613553
13123,2.2721463764711234
13124,1.9521204241177952
13131,1.916112605807129
13132,2.6239057028733415
13133,2.653325600816286
13134,1.6796443401783392
13141,1.4181457297437179
13142,1.0219285918621708
13143,1.4129243959619484
13144,1.3184013334142302
13151,1.6997968052433823
13152,1.83289453688442
13153,1.198944288359597
13154,1.6022189242753482
13161,2.000071457023222
13162,1.7458346700416545
13163,2.0175986871771623
13164,1.6138865616881999
13211,0.12013777519292196
13212,-0.03395903320385715
13213,0.5748568814598869
13214,0.25076649665828543
13221,1.5622352588084496
13222,0.5633672788207031
13223,1.9338441794498484
13224,0.786416627203953
13231,2.257647474387071
13232,2.38845892790993
13233,1.9465371345367757
13234,1.0577373248974817
13241,3.0012683394944335
