11111,-4.404955672180006
11112,-4.778924674132589
11113,-4.152279370937022
11114,-2.4573368914562086
11121,-3.224427691131174
11122,-3.1238073284933328
11123,-4.750868609373143
11124,-2.2032606603840503
11131,-2.1302440967615945
11132,-1.6010612535216304
11133,-4.405007561682569
11134,-2.0316065014092732
11141,0.5
11142,0.5
11143,0.5
11144,0.5
11151,0.45
11152,0.3760773504116301
11153,0.45
11154,0.95
11161,-3.4883326582803527
11162,-0.741239728244792
11163,-1.9723893653393778
11164,-1.74
11211,-3.052070441040237
11212,-1.640803767589079
11213,-0.7887811075497667
11214,-0.09125903216300281
11221,-1.0322161021227214
11222,-1.373522789127236
11223,-2.0658388445570206
11224,-5.724104044763953
11231,-1.7707318185902445
11232,-1.433766409231889
11233,-2.002186892970337
11234,-0.7619109699701223
11241,0.5
11242,0.5
11243,0.5
11244,0.5
11251,-0.9828273169181323
11252,0.49
11253,0.5
11254,0.5
11261,-1.5616979129007815
11262,-0.31905898618321865
11263,-0.748493502934833
11264,-0.19825109624427284
11311,-2.9978648454786145
11312,-2.1769856106674075
11313,-1.6514829937316502
11314,-2.263619263283153
11321,-4.258129475877926
11322,-1.9057073300562983
11323,-1.860477289430718
11324,-0.9301758414547099
11331,-1.3102581342148645
11332,-1.2354801293309798
11333,-2.5117460626494132
11334,-2.2448870674110366
11341,-1.1438799863167504
11342,0.5
11343,0.5
11344,0.5
11351,0.5520575000000001
11352,0.5
11353,0.5
11354,0.7817782598307667
11361,-1.575
11362,-0.16195990499406296
11363,-1.211716163883261
11364,-0.0927897746010337
12111,-3.9973908413510135
12112,-3.0948384721933344
12113,-4.240238779450696
12114,-1.5901901777393708
12121,-3.290386654727223
12122,-2.3733916916211064
12123,-4.255301728074136
12124,-1.428789846019611
12131,-0.04444778862973586
12132,-2.8305827507325976
12133,-5.508839555898957
12134,-4.267711502565486
12141,-0.7005401608292865
12142,-0.050000000000000044
12143,0.5
12144,0.5
12151,0.45
12152,0.3850425
12153,-1.05
12154,0.5
12161,-3.660022612354573
12162,-3.820662589040454
12163,-0.8672494322608375
12164,-3.1682282071650856
12211,-2.5318121058499172
12212,-3.5620114424201286
12213,-2.026093837199796
12214,-3.2511770576088472
12221,-2.239765315280126
12222,-1.2954605032258666
12223,-4.0852192495565856
12224,-2.794561107608548
12231,-2.4413888561384187
12232,-2.45017090657831
12233,-1.3322095481751661
12234,-4.4432992685210975
12241,0.612805197849595
12242,0.5
12243,0.45
12244,0.45
12251,0.4669755184671011
12252,-0.10999999999999999
12253,0.24805393950354626
12254,0.445
12261,-1.6434016969385523
12262,-2.6875953895684273
12263,-2.4516999999999998
12264,-2.5603136652918437
12311,-1.2166601504126118
12312,-3.5533090951414357
12313,-2.617573036509082
12314,-1.4885007757985738
12321,-0.3981119114438282
12322,-3.2345362265503144
12323,-2.120964228837423
12324,-2.2168161221912706
12331,-1.960493114111626
12332,-2.776480555044401
12333,-2.5754034317174748
12334,-2.9246462485230955
12341,-0.050000000000000044
12342,0.45
12343,0.5
12344,0.5
12351,0.3196800000000001
12352,-0.19937999999999967
12353,-0.5036750000000001
12354,-0.07821250000000002
12361,-0.7721096637671789
12362,-0.6751814904712522
12363,-0.7270727101837282
12364,-0.5149468757923232
13111,-1.5747318817712215
13112,-2.8344816591626913
13113,-1.254425787395777
13114,-2.9891092039142984
13121,-1.93080223280459
13122,-4.088058474255129
13123,-4.665824738161897
13124,-2.7425904923328925
13131,-4.538673893113173
13132,-2.302594220089187
13133,-1.8908492621141448
13134,-0.8668467497730941
