219.4438866521508,464.3949454516145,178.7553825076461,-92.56058474629084,400.02816559067895,100.0,100.0,-0.004025814430193817,-0.0048391583097152175,-0.004199777601568844,-0.005283039990694707
219.22667700401314,474.3925861717422,178.7553825076461,-98.84022922660297,392.725387297036,100.0,100.0,-1.004025814688729,-0.0048391582956025594,-0.004199777374592816,-0.005283039712814324
217.79309332630453,540.3770149245851,178.7553825076461,-90.52907400040858,381.25991118566577,100.0,100.0,-1.804025835524299,-0.004839161861042663,-0.004199781121822234,-0.005283042025698188
216.9105095460529,581.0002359279872,178.7553825076461,-74.56518504313883,374.1752867983882,97.0,100.0,-0.204025921926278,-0.004839163734542702,-0.004199783093812979,-0.00528304316270545
217.93139489229995,534.0113245433869,178.7553825076461,-69.13014153392498,345.7923242226179,97.0,97.44711202553457,-2.2040260791022277,-0.004839158068299438,-0.004199776220709931,-0.005283038116228817
216.9756724404942,578.0009437119488,178.7553825076461,-50.000063149667405,357.04308890350256,97.0,95.41049655526704,-2.2040263984650084,-0.004839162010699129,-0.004199781014903158,-0.005283041431422066
217.3014869127007,563.0044826317574,178.7553825076461,-39.997245643473946,334.01974341304407,94.0,95.41049655526704,-1.8040269196075007,-0.004839158704290593,-0.004199776858395587,-0.005283038224885446
216.88878858123914,582.0,178.7553825076461,-24.780692547021257,337.002808186136,78.43267215320743,100.70988215696926,-0.20402766004592182,-0.004839158923725233,-0.00419977710691526,-0.005283038111964234
217.47525463121084,555.0063700556551,178.7553825076461,0.25894126992751315,288.9486474995613,66.27700222304298,105.00479543214271,-1.8040285228078132,-0.004839151450996099,-0.0041997676792173266,-0.005283030754709872
217.21460305344564,567.0035389198084,178.7553825076461,15.617020674868225,288.4319229756312,60.718634192334136,102.4804754321977,-0.20402955676542683,-0.004839151511296428,-0.004199767846298588,-0.005283030601569511
217.01911437012174,576.0014155679233,178.7553825076461,30.704011821406013,282.6499876010837,46.0211040528816,110.82924050192396,-2.2040306641269036,-0.004839150384924859,-0.004199766376400958,-0.005283029274001107
217.4969755960246,554.0066059836423,178.7553825076461,44.487540486051316,259.43667261783736,30.375184053211484,115.83445557323114,0.1959680910314452,-0.004839145132729187,-0.004199759799043651,-0.005283024170862019
217.60558042009345,549.0077856235785,178.7553825076461,33.57513653473058,248.95979806889707,27.444298269700823,113.52609256029903,-0.004201301316280415,-0.004839143386623411,-0.20403176605139195,-0.005283022348059937
237.4013222134206,540.4423209594717,109.0053825076461,91.73549378409248,236.45903396359319,14.037828698533602,121.22932734588264,-0.004202671809089232,-0.004839136875585382,-0.20403177701072292,-0.005283017023435862
307.6722609587019,543.594565905359,71.50538250764608,127.81706362568147,251.41635975373504,14.037828698533602,118.22932734588264,-0.004204057524813753,-0.004839146228036254,-0.8040318224588946,-0.005283027679877496
358.62614126141415,581.0974551629131,25.505382507646054,165.40569112459252,289.0652682538316,8.252709216754049,118.22932734588264,-0.004205437582514615,-0.004839155527397293,-2.2040319341715255,-0.005283037357231307
372.20090411984677,566.3328120824473,307.88038250764606,-128.59819634797537,262.833170276422,8.252709216754049,115.66639371109716,-0.004206821347802634,-0.004839175425807799,0.195967765488434,-0.005283054731160869
